Timestamp,Cases
10/11/2017 21:06,69.6671
10/11/2017 21:11,67.2151
10/11/2017 21:16,64.5508
10/11/2017 21:21,66.1086
10/11/2017 21:26,64.1159
10/11/2017 21:31,52.7895
10/11/2017 21:36,52.1311
10/11/2017 21:41,56.7505
10/11/2017 21:46,62.6217
10/11/2017 21:51,65.7237
10/11/2017 21:56,62.775
10/11/2017 22:01,72.135
10/11/2017 22:06,86.8984
10/11/2017 22:11,66.1821
10/11/2017 22:16,61.17
10/11/2017 22:21,60.1465
10/11/2017 22:26,63.0487
10/11/2017 22:31,61.1047
10/11/2017 22:36,65.217
10/11/2017 22:41,67.0993
10/11/2017 22:46,67.9262
10/11/2017 22:51,61.1762
10/11/2017 22:56,66.0776
10/11/2017 23:01,52.2973
10/11/2017 23:06,56.3415
10/11/2017 23:11,85.1648
10/11/2017 23:16,92.6872
10/11/2017 23:21,96.6726
10/11/2017 23:26,97.2376
10/11/2017 23:31,96.5054
10/11/2017 23:36,90.4941
10/11/2017 23:41,74.9807
10/11/2017 23:46,66.3847
10/11/2017 23:51,80.6113
10/11/2017 23:56,77.8646
10/12/2017 0:01,72.2013
10/12/2017 0:06,77.3015
10/12/2017 0:11,79.6716
10/12/2017 0:16,75.2333
10/12/2017 0:21,65.4765
10/12/2017 0:26,62.2525
10/12/2017 0:31,59.3469
10/12/2017 0:36,62.2168
10/12/2017 0:41,63.0349
10/12/2017 0:46,67.6721
10/12/2017 0:51,76.6808
10/12/2017 0:56,75.9186
10/12/2017 1:01,79.4772
10/12/2017 1:06,77.4796
10/12/2017 1:11,73.7555
10/12/2017 1:16,92.898
10/12/2017 1:21,94.7634
10/12/2017 1:26,93.7345
10/12/2017 1:31,86.6005
10/12/2017 1:36,79.7363
10/12/2017 1:41,64.96
10/12/2017 1:46,61.5215
10/12/2017 1:51,75.2001
10/12/2017 1:56,75.9093
10/12/2017 2:01,59.5041
10/12/2017 2:06,58.8114
10/12/2017 2:11,63.2964
10/12/2017 2:16,87.243
10/12/2017 2:21,96.1317
10/12/2017 2:26,91.7309
10/12/2017 2:31,72.657
10/12/2017 2:36,57.2827
10/12/2017 2:41,48.0123
10/12/2017 2:46,48.1606
10/12/2017 2:51,42.6727
10/12/2017 2:56,37.1025
10/12/2017 3:01,43.0353
10/12/2017 3:06,44.4901
10/12/2017 3:11,45.9364
10/12/2017 3:16,77.1613
10/12/2017 3:21,88.6855
10/12/2017 3:26,90.228
10/12/2017 3:31,91.4004
10/12/2017 3:36,87.9552
10/12/2017 3:41,77.8593
10/12/2017 3:46,61.7968
10/12/2017 3:51,64.9157
10/12/2017 3:56,64.138
10/12/2017 4:01,59.4091
10/12/2017 4:06,74.2178
10/12/2017 4:11,65.5879
10/12/2017 4:16,44.2045
10/12/2017 4:21,51.3088
10/12/2017 4:26,77.0236
10/12/2017 4:31,88.8971
10/12/2017 4:36,79.4331
10/12/2017 4:41,63.4883
10/12/2017 4:46,57.6305
10/12/2017 4:51,54.7926
10/12/2017 4:56,50.0799
10/12/2017 5:01,58.5413
10/12/2017 5:06,73.8061
10/12/2017 5:11,63.8456
10/12/2017 5:16,70.2841
10/12/2017 5:21,71.3056
10/12/2017 5:26,70.7031
10/12/2017 5:31,68.0801
10/12/2017 5:36,66.4923
10/12/2017 5:41,67.0136
10/12/2017 5:46,62.6189
10/12/2017 5:51,66.4643
10/12/2017 5:56,63.4464
10/12/2017 6:01,62.0529
10/12/2017 6:06,69.2395
10/12/2017 6:11,75.6664
10/12/2017 6:16,78.0931
10/12/2017 6:21,76.7455
10/12/2017 6:26,90.0247
